NN	lex_rus	lang	class	lex_nd	erg	gen	dat	PL	first_cons	first_vowel	lex_rus_sem	compound	semantics_KK	semantics_KK_detailed	comm
398	svjazka snopov v pole	gunz	4	ɨ̃z						ɨ̃			zhilische, hozjajstvennye postrojki, pole	pole	
398	svjazka snopov v pole	lak	4	č'andu					č'				zhilische, hozjajstvennye postrojki, pole	pole	
398	svjazka snopov v pole	arch	3	ga1nt'i					g				zhilische, hozjajstvennye postrojki, pole	pole	
398	svjazka snopov v pole	rutl	4	xɨli					x		iz treh snopov		zhilische, hozjajstvennye postrojki, pole	pole	
398	svjazka snopov v pole	tsah	4	ozaraj						o			zhilische, hozjajstvennye postrojki, pole	pole	
398	svjazka snopov v pole	tsahg	NA	NA									zhilische, hozjajstvennye postrojki, pole	pole	
398	svjazka snopov v pole	tsahts	4	uzaraj						u			zhilische, hozjajstvennye postrojki, pole	pole	
398	svjazka snopov v pole	kryz	PL	gunč'-ib					g				zhilische, hozjajstvennye postrojki, pole	pole	
398	svjazka snopov v pole	bud	PL	kunǯəl-ber					k				zhilische, hozjajstvennye postrojki, pole	pole	
398	svjazka snopov v pole	hin	3	gunz					g				zhilische, hozjajstvennye postrojki, pole	pole	
399	stog (a) bol'shoj	and	5	χʷolo					χʷ				zhilische, hozjajstvennye postrojki, pole	pole	
399	stog (a) bol'shoj	cham	NA	NA									zhilische, hozjajstvennye postrojki, pole	pole	
399	stog (a) bol'shoj	chamg	NA	NA									zhilische, hozjajstvennye postrojki, pole	pole	
399	stog (a) bol'shoj	inh	NA	NA									zhilische, hozjajstvennye postrojki, pole	pole	
399	stog (a) bol'shoj	tsez	3	got'i					g				zhilische, hozjajstvennye postrojki, pole	pole	
399	stog (a) bol'shoj	gin	3	goni					g				zhilische, hozjajstvennye postrojki, pole	pole	
399	stog (a) bol'shoj	bezht	3	burdo					b				zhilische, hozjajstvennye postrojki, pole	pole	
399	stog (a) bol'shoj	bezhh	NA	NA									zhilische, hozjajstvennye postrojki, pole	pole	
399	stog (a) bol'shoj	gunz	3	burdo					b				zhilische, hozjajstvennye postrojki, pole	pole	
399	stog (a) bol'shoj	lak	3	q'amu					q'				zhilische, hozjajstvennye postrojki, pole	pole	
399	stog (a) bol'shoj	lak	3	χːala-bak'u					χː		"sena kucha"	1	zhilische, hozjajstvennye postrojki, pole	pole	
399	stog (a) bol'shoj	arch	NA	NA									zhilische, hozjajstvennye postrojki, pole	pole	
399	stog (a) bol'shoj	rutl	NA	NA									zhilische, hozjajstvennye postrojki, pole	pole	
399	stog (a) bol'shoj	tsah	NA	NA									zhilische, hozjajstvennye postrojki, pole	pole	
399	stog (a) bol'shoj	tsahg	NA	NA									zhilische, hozjajstvennye postrojki, pole	pole	
399	stog (a) bol'shoj	tsahts	NA	NA									zhilische, hozjajstvennye postrojki, pole	pole	
399	stog (a) bol'shoj	kryz	NA	NA									zhilische, hozjajstvennye postrojki, pole	pole	
399	stog (a) bol'shoj	bud	NA	NA									zhilische, hozjajstvennye postrojki, pole	pole	
399	stog (a) bol'shoj	hin	NA	NA									zhilische, hozjajstvennye postrojki, pole	pole	
399	stog (b) malen'kij	and	5	ʁun					ʁ				zhilische, hozjajstvennye postrojki, pole	pole	
399	stog (b) malen'kij	cham	NA	NA									zhilische, hozjajstvennye postrojki, pole	pole	
399	stog (b) malen'kij	chamg	NA	NA									zhilische, hozjajstvennye postrojki, pole	pole	
399	stog (b) malen'kij	inh	NA	NA									zhilische, hozjajstvennye postrojki, pole	pole	
399	stog (b) malen'kij	tsez	3	k'uk'uj					k'				zhilische, hozjajstvennye postrojki, pole	pole	
399	stog (b) malen'kij	gin	4	k'ut'u					k'				zhilische, hozjajstvennye postrojki, pole	pole	
399	stog (b) malen'kij	bezht	3	gora					g				zhilische, hozjajstvennye postrojki, pole	pole	
399	stog (b) malen'kij	bezhh	NA	NA									zhilische, hozjajstvennye postrojki, pole	pole	
399	stog (b) malen'kij	gunz	3	ʁeme					ʁ				zhilische, hozjajstvennye postrojki, pole	pole	
399	stog (b) malen'kij	gunz	3	ʁob					ʁ				zhilische, hozjajstvennye postrojki, pole	pole	
399	stog (b) malen'kij	gunz	3	gora					g				zhilische, hozjajstvennye postrojki, pole	pole	
399	stog (b) malen'kij	lak	3	čːant'u					čː				zhilische, hozjajstvennye postrojki, pole	pole	
399	stog (b) malen'kij	arch	NA	NA									zhilische, hozjajstvennye postrojki, pole	pole	
399	stog (b) malen'kij	rutl	NA	NA									zhilische, hozjajstvennye postrojki, pole	pole	
399	stog (b) malen'kij	tsah	NA	NA									zhilische, hozjajstvennye postrojki, pole	pole	
399	stog (b) malen'kij	tsahg	NA	NA									zhilische, hozjajstvennye postrojki, pole	pole	
399	stog (b) malen'kij	tsahts	NA	NA									zhilische, hozjajstvennye postrojki, pole	pole	
399	stog (b) malen'kij	kryz	NA	NA									zhilische, hozjajstvennye postrojki, pole	pole	
399	stog (b) malen'kij	bud	NA	NA									zhilische, hozjajstvennye postrojki, pole	pole	
399	stog (b) malen'kij	hin	NA	NA									zhilische, hozjajstvennye postrojki, pole	pole	
399	stog	and	NA	NA									zhilische, hozjajstvennye postrojki, pole	pole	
399	stog	cham	3	ʁũː					ʁ				zhilische, hozjajstvennye postrojki, pole	pole	
399	stog	chamg	3	č'amara					č'				zhilische, hozjajstvennye postrojki, pole	pole	
399	stog	chamg	3	ʁuni					ʁ				zhilische, hozjajstvennye postrojki, pole	pole	
399	stog	inh	3	ʁoba					ʁ				zhilische, hozjajstvennye postrojki, pole	pole	
399	stog	tsez	NA	NA									zhilische, hozjajstvennye postrojki, pole	pole	
399	stog	gin	NA	NA									zhilische, hozjajstvennye postrojki, pole	pole	
399	stog	bezht	NA	NA									zhilische, hozjajstvennye postrojki, pole	pole	
399	stog	bezhh	4	gora					g				zhilische, hozjajstvennye postrojki, pole	pole	
399	stog	bezhh	3	ʁeme					ʁ				zhilische, hozjajstvennye postrojki, pole	pole	
399	stog	gunz	NA	NA									zhilische, hozjajstvennye postrojki, pole	pole	
399	stog	lak	NA	NA									zhilische, hozjajstvennye postrojki, pole	pole	
399	stog	arch	3	ga1nt'i					g				zhilische, hozjajstvennye postrojki, pole	pole	
399	stog	rutl	4	taje					t				zhilische, hozjajstvennye postrojki, pole	pole	
399	stog	rutl	3	gut'					g				zhilische, hozjajstvennye postrojki, pole	pole	
399	stog	tsah	3	taje					t		sena		zhilische, hozjajstvennye postrojki, pole	pole	
399	stog	tsah	3	gat'e					g		solomy		zhilische, hozjajstvennye postrojki, pole	pole	
399	stog	tsahg	3	tajä					t				zhilische, hozjajstvennye postrojki, pole	pole	
399	stog	tsahg	3	gat'i					g				zhilische, hozjajstvennye postrojki, pole	pole	
399	stog	tsahts	3	taje					t		sena		zhilische, hozjajstvennye postrojki, pole	pole	
399	stog	tsahts	3	gat'e					g		solomy		zhilische, hozjajstvennye postrojki, pole	pole	
399	stog	kryz	4	lakut					l				zhilische, hozjajstvennye postrojki, pole	pole	
399	stog	kryz	3	mark					m				zhilische, hozjajstvennye postrojki, pole	pole	
399	stog	kryz	3	k'emä					k'				zhilische, hozjajstvennye postrojki, pole	pole	
399	stog	bud	3	mərk					m				zhilische, hozjajstvennye postrojki, pole	pole	
399	stog	bud	4	lokut					l				zhilische, hozjajstvennye postrojki, pole	pole	
399	stog	hin	4	taja					t				zhilische, hozjajstvennye postrojki, pole	pole	
400	doroga	and	5	miq'i					m				geograficheskie i astronomicheskie ob'ekty	ob'ekty na zemle	
400	doroga	cham	3	miq'					m				geograficheskie i astronomicheskie ob'ekty	ob'ekty na zemle	
400	doroga	chamg	3	miq'i					m				geograficheskie i astronomicheskie ob'ekty	ob'ekty na zemle	
400	doroga	inh	4	hune					h				geograficheskie i astronomicheskie ob'ekty	ob'ekty na zemle	
400	doroga	tsez	4	huni					h				geograficheskie i astronomicheskie ob'ekty	ob'ekty na zemle	
400	doroga	gin	4	hune					h				geograficheskie i astronomicheskie ob'ekty	ob'ekty na zemle	
400	doroga	bezht	4	hĩno					h				geograficheskie i astronomicheskie ob'ekty	ob'ekty na zemle	
400	doroga	bezhh	4	hĩno					h				geograficheskie i astronomicheskie ob'ekty	ob'ekty na zemle	
400	doroga	gunz	4	hũni					h				geograficheskie i astronomicheskie ob'ekty	ob'ekty na zemle	
400	doroga	lak	3	χːuldu					χː				geograficheskie i astronomicheskie ob'ekty	ob'ekty na zemle	
400	doroga	arch	3	deq'1					d				geograficheskie i astronomicheskie ob'ekty	ob'ekty na zemle	
400	doroga	rutl	3	raq1					r				geograficheskie i astronomicheskie ob'ekty	ob'ekty na zemle	
400	doroga	tsah	3	jaq1					j				geograficheskie i astronomicheskie ob'ekty	ob'ekty na zemle	
400	doroga	tsahg	3	jɨq1					j				geograficheskie i astronomicheskie ob'ekty	ob'ekty na zemle	
400	doroga	tsahts	3	jaq1					j				geograficheskie i astronomicheskie ob'ekty	ob'ekty na zemle	
400	doroga	kryz	3	riχ					r				geograficheskie i astronomicheskie ob'ekty	ob'ekty na zemle	
400	doroga	bud	3	riχ					r				geograficheskie i astronomicheskie ob'ekty	ob'ekty na zemle	
400	doroga	hin	3	k'war					k'				geograficheskie i astronomicheskie ob'ekty	ob'ekty na zemle	
401	most	and	4	ʟ'iru					ʟ'				geograficheskie i astronomicheskie ob'ekty	ob'ekty na zemle	
401	most	cham	4	ʟ'eː					ʟ'				geograficheskie i astronomicheskie ob'ekty	ob'ekty na zemle	
401	most	chamg	5	ʟ'iru					ʟ'				geograficheskie i astronomicheskie ob'ekty	ob'ekty na zemle	
401	most	inh	3	t'ɨro					t'				geograficheskie i astronomicheskie ob'ekty	ob'ekty na zemle	
401	most	tsez	3	ʟe					ʟ				geograficheskie i astronomicheskie ob'ekty	ob'ekty na zemle	
401	most	gin	3	ʟemo					ʟ				geograficheskie i astronomicheskie ob'ekty	ob'ekty na zemle	
401	most	bezht	3	t'iro					t'				geograficheskie i astronomicheskie ob'ekty	ob'ekty na zemle	
401	most	bezhh	3	t'iro					t'				geograficheskie i astronomicheskie ob'ekty	ob'ekty na zemle	
401	most	gunz	3	t'ɨrə					t'				geograficheskie i astronomicheskie ob'ekty	ob'ekty na zemle	
401	most	lak	3	lamu					l				geograficheskie i astronomicheskie ob'ekty	ob'ekty na zemle	
401	most	arch	3	q1in					q				geograficheskie i astronomicheskie ob'ekty	ob'ekty na zemle	
401	most	rutl	3	ʁ1a					ʁ				geograficheskie i astronomicheskie ob'ekty	ob'ekty na zemle	
401	most	tsah	3	jɨʁ1					j				geograficheskie i astronomicheskie ob'ekty	ob'ekty na zemle	
401	most	tsahg	3	jɨʁ1					j				geograficheskie i astronomicheskie ob'ekty	ob'ekty na zemle	
401	most	tsahts	3	jɨʁ1					j				geograficheskie i astronomicheskie ob'ekty	ob'ekty na zemle	
401	most	kryz	4	ɢov					ɢ				geograficheskie i astronomicheskie ob'ekty	ob'ekty na zemle	
401	most	bud	4	kürpü					k				geograficheskie i astronomicheskie ob'ekty	ob'ekty na zemle	
401	most	hin	3	k'ind					k'				geograficheskie i astronomicheskie ob'ekty	ob'ekty na zemle	
402	razvaliny	and	NA	NA									geograficheskie i astronomicheskie ob'ekty	ob'ekty na zemle	
402	razvaliny	cham	3	aχʷa						a			geograficheskie i astronomicheskie ob'ekty	ob'ekty na zemle	
402	razvaliny	chamg	3	aχa						a			geograficheskie i astronomicheskie ob'ekty	ob'ekty na zemle	
402	razvaliny	inh	4	qʷ1ad					qʷ				geograficheskie i astronomicheskie ob'ekty	ob'ekty na zemle	
402	razvaliny	tsez	2	č'ʷad					č'ʷ				geograficheskie i astronomicheskie ob'ekty	ob'ekty na zemle	
402	razvaliny	gin	2	č'ʷad					č'ʷ				geograficheskie i astronomicheskie ob'ekty	ob'ekty na zemle	
402	razvaliny	bezht	4	č'ödän					č'				geograficheskie i astronomicheskie ob'ekty	ob'ekty na zemle	
402	razvaliny	bezhh	4	č'ödän					č'				geograficheskie i astronomicheskie ob'ekty	ob'ekty na zemle	
402	razvaliny	gunz	4	č'odan					č'				geograficheskie i astronomicheskie ob'ekty	ob'ekty na zemle	
402	razvaliny	lak	4	i1jaːlu						i1			geograficheskie i astronomicheskie ob'ekty	ob'ekty na zemle	
402	razvaliny	arch	4	i1ja						i1			geograficheskie i astronomicheskie ob'ekty	ob'ekty na zemle	
402	razvaliny	rutl	4	k'alɨb					k'				geograficheskie i astronomicheskie ob'ekty	ob'ekty na zemle	
402	razvaliny	tsah	3	χaraba					χ				geograficheskie i astronomicheskie ob'ekty	ob'ekty na zemle	
402	razvaliny	tsahg	3	χaraba					χ				geograficheskie i astronomicheskie ob'ekty	ob'ekty na zemle	
402	razvaliny	tsahts	4	χaraba					χ				geograficheskie i astronomicheskie ob'ekty	ob'ekty na zemle	
402	razvaliny	kryz	3	kälävä					k				geograficheskie i astronomicheskie ob'ekty	ob'ekty na zemle	
402	razvaliny	bud	4	ʕaχu					ʕ				geograficheskie i astronomicheskie ob'ekty	ob'ekty na zemle	
402	razvaliny	hin	NA	NA									geograficheskie i astronomicheskie ob'ekty	ob'ekty na zemle	
403	mogila	and	5	šub					š				geograficheskie i astronomicheskie ob'ekty	ob'ekty na zemle	
403	mogila	cham	5	hob					h				geograficheskie i astronomicheskie ob'ekty	ob'ekty na zemle	
403	mogila	chamg	5	hubu					h				geograficheskie i astronomicheskie ob'ekty	ob'ekty na zemle	
403	mogila	inh	4	šud					š				geograficheskie i astronomicheskie ob'ekty	ob'ekty na zemle	
403	mogila	tsez	4	šud					š				geograficheskie i astronomicheskie ob'ekty	ob'ekty na zemle	
403	mogila	gin	4	sud					s				geograficheskie i astronomicheskie ob'ekty	ob'ekty na zemle	
403	mogila	bezht	4	šünä					š				geograficheskie i astronomicheskie ob'ekty	ob'ekty na zemle	
403	mogila	bezhh	4	šünä					š				geograficheskie i astronomicheskie ob'ekty	ob'ekty na zemle	
403	mogila	gunz	4	šima					š				geograficheskie i astronomicheskie ob'ekty	ob'ekty na zemle	
403	mogila	lak	4	haw					h				geograficheskie i astronomicheskie ob'ekty	ob'ekty na zemle	
403	mogila	arch	4	sːar					sː				geograficheskie i astronomicheskie ob'ekty	ob'ekty na zemle	
403	mogila	rutl	4	sɨr					s				geograficheskie i astronomicheskie ob'ekty	ob'ekty na zemle	
403	mogila	tsah	3	nyaq'ʷ					n				geograficheskie i astronomicheskie ob'ekty	ob'ekty na zemle	
403	mogila	tsahg	3	nyaq'ʷ					n				geograficheskie i astronomicheskie ob'ekty	ob'ekty na zemle	
403	mogila	tsahts	3	nyaq'ʷ					n				geograficheskie i astronomicheskie ob'ekty	ob'ekty na zemle	
403	mogila	kryz	4	zejrat					z				geograficheskie i astronomicheskie ob'ekty	ob'ekty na zemle	
403	mogila	bud	4	ɢabur					ɢ				geograficheskie i astronomicheskie ob'ekty	ob'ekty na zemle	
403	mogila	hin	3	zijart					z				geograficheskie i astronomicheskie ob'ekty	ob'ekty na zemle	
404	mogil'nyj kamen'	and	5	q'unu					q'				geograficheskie i astronomicheskie ob'ekty	ob'ekty na zemle	
404	mogil'nyj kamen'	cham	3	basː					b				geograficheskie i astronomicheskie ob'ekty	ob'ekty na zemle	
404	mogil'nyj kamen'	chamg	3	pasː					p				geograficheskie i astronomicheskie ob'ekty	ob'ekty na zemle	
404	mogil'nyj kamen'	inh	5	hemu					h				geograficheskie i astronomicheskie ob'ekty	ob'ekty na zemle	
404	mogil'nyj kamen'	tsez	2	ʜimu					ʜ				geograficheskie i astronomicheskie ob'ekty	ob'ekty na zemle	
404	mogil'nyj kamen'	gin	2	χemu					χ				geograficheskie i astronomicheskie ob'ekty	ob'ekty na zemle	
404	mogil'nyj kamen'	bezht	5	ʁemö					ʁ				geograficheskie i astronomicheskie ob'ekty	ob'ekty na zemle	
404	mogil'nyj kamen'	bezhh	5	ʁemo					ʁ				geograficheskie i astronomicheskie ob'ekty	ob'ekty na zemle	
404	mogil'nyj kamen'	gunz	5	ʁemu					ʁ				geograficheskie i astronomicheskie ob'ekty	ob'ekty na zemle	
404	mogil'nyj kamen'	lak	3	burk'na					b				geograficheskie i astronomicheskie ob'ekty	ob'ekty na zemle	
404	mogil'nyj kamen'	arch	3	mosol					m				geograficheskie i astronomicheskie ob'ekty	ob'ekty na zemle	
404	mogil'nyj kamen'	rutl	3	sɨl					s				geograficheskie i astronomicheskie ob'ekty	ob'ekty na zemle	
404	mogil'nyj kamen'	tsah	3	guc					g				geograficheskie i astronomicheskie ob'ekty	ob'ekty na zemle	
404	mogil'nyj kamen'	tsahg	4	gɨrc					g				geograficheskie i astronomicheskie ob'ekty	ob'ekty na zemle	
404	mogil'nyj kamen'	tsahts	3	guc					g				geograficheskie i astronomicheskie ob'ekty	ob'ekty na zemle	
404	mogil'nyj kamen'	kryz	3	q'äli χud					q'		"golovy kamen'"	1	geograficheskie i astronomicheskie ob'ekty	ob'ekty na zemle	
404	mogil'nyj kamen'	bud	3	ɢaburǯu ɢaje					ɢ		"mogily kamen'"	1	geograficheskie i astronomicheskie ob'ekty	ob'ekty na zemle	
404	mogil'nyj kamen'	hin	3	väč	-i // vič-i			-irdir // vič-em-zir	v				geograficheskie i astronomicheskie ob'ekty	ob'ekty na zemle	
405	gora, gornoe pastbische	and	5	bil					b				geograficheskie i astronomicheskie ob'ekty	ob'ekty na zemle	
405	gora, gornoe pastbische	cham	4	jeq'a					j				geograficheskie i astronomicheskie ob'ekty	ob'ekty na zemle	
405	gora, gornoe pastbische	chamg	5	bel					b				geograficheskie i astronomicheskie ob'ekty	ob'ekty na zemle	
405	gora, gornoe pastbische	inh	5	hun					h				geograficheskie i astronomicheskie ob'ekty	ob'ekty na zemle	
405	gora, gornoe pastbische	tsez	2	ʜon					ʜ				geograficheskie i astronomicheskie ob'ekty	ob'ekty na zemle	
405	gora, gornoe pastbische	gin	2	χʷin					χʷ				geograficheskie i astronomicheskie ob'ekty	ob'ekty na zemle	
405	gora, gornoe pastbische	bezht	3	bizo					b				geograficheskie i astronomicheskie ob'ekty	ob'ekty na zemle	
405	gora, gornoe pastbische	bezhh	3	bizo					b				geograficheskie i astronomicheskie ob'ekty	ob'ekty na zemle	
405	gora, gornoe pastbische	gunz	5	bɨzu					b				geograficheskie i astronomicheskie ob'ekty	ob'ekty na zemle	
405	gora, gornoe pastbische	lak	3	zuntːu					z				geograficheskie i astronomicheskie ob'ekty	ob'ekty na zemle	
405	gora, gornoe pastbische	lak	4	luχčːi					l		gornoe pastbische		geograficheskie i astronomicheskie ob'ekty	ob'ekty na zemle	
405	gora, gornoe pastbische	arch	3	mul					m				geograficheskie i astronomicheskie ob'ekty	ob'ekty na zemle	
405	gora, gornoe pastbische	arch	4	sob					s		pastbische zimnee		geograficheskie i astronomicheskie ob'ekty	ob'ekty na zemle	
405	gora, gornoe pastbische	arch	4	maɬːi					m				geograficheskie i astronomicheskie ob'ekty	ob'ekty na zemle	
405	gora, gornoe pastbische	arch	3	mocor					m		pastbische letnee		geograficheskie i astronomicheskie ob'ekty	ob'ekty na zemle	
405	gora, gornoe pastbische	arch	4	jok'i					j				geograficheskie i astronomicheskie ob'ekty	ob'ekty na zemle	
405	gora, gornoe pastbische	rutl	3	sɨw					s				geograficheskie i astronomicheskie ob'ekty	ob'ekty na zemle	
405	gora, gornoe pastbische	tsah	3	sɨwa // suwa					s				geograficheskie i astronomicheskie ob'ekty	ob'ekty na zemle	
405	gora, gornoe pastbische	tsah	4	sɨwa // suwa					s				geograficheskie i astronomicheskie ob'ekty	ob'ekty na zemle	
